epoch,hamiltonian,kinetic,potential,T/V Ratio
84,0.9184878170490265,0.5659400423367819,0.3525477771957715,1.6052860887065317
85,0.7949866155783335,0.4499485281606515,0.3450381060441335,1.304054596517809
86,0.8098338941733042,0.4633262502029538,0.34650764365990955,1.3371313986299806
87,0.44518080602089566,0.0964656478414933,0.3487151600420475,0.27663164351633474
88,0.38120005279779434,0.03581147951384386,0.3453885776301225,0.10368460867919745
89,0.38790299743413925,0.06316533545032144,0.32473766307036084,0.1945118864658314
90,0.5575438390175501,0.245176134010156,0.3123677112162113,0.7848958941868759
91,0.45326043541232747,0.1489550598586599,0.30430537710587185,0.4894920401187537
92,0.6746047909061114,0.37372063597043353,0.300884152452151,1.2420748415118525
93,0.5528218224644661,0.25745431520044804,0.2953675054013729,0.8716406188642691
94,0.8106358150641123,0.5155205205082893,0.29511529207229614,1.7468444853816631
95,0.6401039014259974,0.3388887271285057,0.30121517553925514,1.1250718909557094
96,0.3590739170710246,0.05900121325006088,0.30007270475228626,0.1966230593974454
97,0.28970963259538013,0.0073028514452744275,0.2824067808687687,0.025859334619404845
98,0.2816464255253474,0.0033908585707346597,0.27825557067990303,0.012186130047456995
99,0.285006795078516,0.022187612446335454,0.26281918336947757,0.08442158658998483
100,0.4683507705728213,0.21397768954435983,0.25437308102846146,0.8411962802008054
101,0.8341266463200251,0.5825099994738897,0.2516166592637698,2.315069285071639
102,0.5804318934679031,0.3124153488315642,0.2680165519316991,1.165656921484385
103,0.3635406345129013,0.09166185837239027,0.2718787727256616,0.3371423868566649
104,0.5616739417115847,0.2903972016647458,0.2712767459452152,1.0704832095095684
105,0.3272554750243823,0.06998783101638158,0.25726764649152756,0.2720428781886744
106,0.5314839072525501,0.26908329625924426,0.2624006122350693,1.0254674864027693
107,0.3716605268418789,0.12685725294674435,0.24480327467123666,0.518200800692351
108,0.5210802381237348,0.2752584001670281,0.24582183361053467,1.11974756726911
109,0.6075931787490845,0.3474948003422469,0.2600983747591575,1.3360129630337583
110,0.26107558856407803,0.0010865905812048975,0.2599889971315861,0.004179371408763696
111,0.2504047018786271,0.00044937199769871466,0.2499553275605043,0.0017978092408930133
112,0.2285794597119093,0.009038901970294924,0.21954055751363435,0.04117190041176593
113,0.42532022049029666,0.21571249732126793,0.20960772534211478,1.0291247470444571
114,0.7886781841516495,0.5808176025748253,0.20786058406035104,2.794265229266307
115,0.7217440033952395,0.5111472047865391,0.2105967899163564,2.427136733610961
116,0.5638699059685072,0.3285682226220767,0.2353016771376133,1.396370083796375
117,0.2696204197903474,0.012126540634199046,0.25749387592077255,0.047094481726354616
118,0.24113987510402998,0.002899890848008605,0.23823998620112738,0.012172141604980006
119,0.23872598633170128,0.019178904922834288,0.2195470817387104,0.08735668345462082
120,0.42820057769616443,0.2112569335537652,0.2169436439871788,0.9737871535256886
121,0.6761192431052526,0.4701722611983617,0.20594697693983713,2.282977240960969
122,0.5101275940736135,0.2650412393365211,0.2450863557557265,1.081419806171027
123,0.23627081016699472,0.0016226780777894116,0.23464813083410263,0.006915367584737562
124,0.22663592795530954,0.0010683084850218922,0.2255676214893659,0.004736089683298169
125,0.21476641918222109,0.00023547137455655806,0.21453094544510046,0.001097610296118405
126,0.20903871580958366,0.016402907567680813,0.19263580938180289,0.08514983595376267
127,0.6424529949824015,0.44883516306678456,0.19361782756944498,2.318149979788409
128,0.4212525002658367,0.20505547562303642,0.21619702006379762,0.9484657816399438
129,0.21293752330044904,0.002592951132101007,0.2103445722411076,0.012327159690761284
130,0.23010370197395483,0.0002444793794893485,0.2298592229684194,0.0010636048287822576
131,0.20247606001794338,0.009171032109103786,0.19330502611895403,0.04744331946889064
132,0.3156200535595417,0.1340394103899598,0.1815806416173776,0.7381811695125764
133,0.458389679590861,0.255909208363543,0.20248046393195787,1.2638711083235143
134,0.2540688446412484,0.00011204341089410264,0.25395680218935013,0.0004411908242983903
135,0.18863679592808089,1.157395496894272e-05,0.18862522020936012,6.135953058714249e-05
136,0.18164493143558502,0.0003771057624059419,0.18126782650748888,0.0020803789049148344
137,0.1895317453891039,0.021908288811876748,0.1676234578092893,0.13069942058349926
138,0.5152951131264368,0.3577744836608569,0.15752063256998858,2.2712864837048747
139,0.3100322484970093,0.10888902132865041,0.20114322875936827,0.5413506683782856
140,0.20745614791909853,0.0061528617779913475,0.20130328834056854,0.03056513298273511
141,0.19184643030166626,2.9583427703983034e-05,0.19181684777140617,0.0001542274729654534
142,0.16032280524571738,0.00023441369971048212,0.16008839259545007,0.0014642766780903044
143,0.2420335685213407,0.09750280824179451,0.144530755157272,0.674616334327571
144,0.5651434486111006,0.4125181082636118,0.15262534407277903,2.7028152550267373
145,0.2537486491103967,0.053424191743639916,0.2003244577596585,0.26668831325497055
146,0.1896172904719909,0.002032221111145797,0.18758506824572882,0.010833597418765068
147,0.17081906273961067,4.673431247207797e-05,0.17077232835193476,0.00027366443336045604
148,0.14544576530655226,0.002807817541906843,0.1426379488160213,0.019684926523504977
149,0.48023910634219646,0.3431994675192982,0.13703963533043861,2.5043810623966856
150,0.48876016090313595,0.2900927384556174,0.19866741821169853,1.4601928241021218
151,0.21517113968729973,4.25999102399525e-05,0.2151285403718551,0.00019802072828792257
152,0.18064858950674534,1.445784930353966e-05,0.1806341310342153,8.003941016441178e-05
153,0.15700871124863625,7.201623823978782e-05,0.1569366945574681,0.0004588871866000495
154,0.14976277078191438,0.010493047897398355,0.13926972076296806,0.07534335417572306
155,0.7452346980571747,0.6119862546523412,0.1332484520971775,4.592820742157833
156,0.3598096929490566,0.1845998850573475,0.17520980661114058,1.0535933383400578
157,0.1721276162813107,0.000259114288079824,0.17186850247283778,0.0015076310339107925
158,0.15385249629616737,0.001410519283429797,0.15244197845458984,0.00925282719188776
159,0.15024705231189728,0.012358469729103186,0.13788858180244765,0.08962649095056406
160,0.5560995005071163,0.4222220939894517,0.13387740341325602,3.153796557333326
161,0.22622761689126492,0.06677816227602307,0.1594494575013717,0.4188045749572311
162,0.1703202904512485,0.00021374832734485003,0.17010654136538506,0.0012565556011495372
163,0.14261126642425856,0.0027368390500062865,0.13987442726890245,0.019566400402446928
164,0.42333539575338364,0.2885665003365527,0.1347688976675272,2.1411950778765125
165,0.21658729761838913,0.058753852625765525,0.15783344767987728,0.3722522284689106
166,0.1743534952402115,0.006919332490421463,0.16743416214982668,0.041325691254272066
167,0.15062468809386095,1.574531916048727e-05,0.15060894253353277,0.00010454438425514877
168,0.1333407759666443,0.01026030141292722,0.12308047525584698,0.08336254301585337
169,0.4906300716102123,0.3699019144599636,0.12072815870245297,3.0639240955511062
170,0.3305714726448059,0.169108329724016,0.16146314268310866,1.0473494254717435
171,0.1970268047104279,0.0019735600835038745,0.1950532461827,0.01011805813093367
172,0.16008800019820532,3.248165735196077e-06,0.1600847536077102,2.029028787560713e-05
173,0.13656584483881792,5.5319882586483495e-05,0.13651052551964918,0.0004052426168304569
174,0.1664767370869716,0.05285550635138255,0.1136212299267451,0.46519040838987596
175,0.64976188292106,0.5331954881548882,0.11656639973322551,4.574178231249848
176,0.3527559554204345,0.17939886156955254,0.1733570946380496,1.0348515700734227
177,0.19234950157503286,4.61774862732985e-06,0.1923448834568262,2.4007649927253467e-05
178,0.15695192975302538,1.7455987408728408e-05,0.15693447397400936,0.00011123105692901722
179,0.13451409246772528,1.781282992396882e-05,0.1344962796817223,0.0001324410605715032
180,0.12326236845304568,0.00024253321650273088,0.12301983622213204,0.0019714968248274877
181,0.34197793652613956,0.23631580082777268,0.10566213975350063,2.236522953056546
182,0.410197950899601,0.284519634830455,0.12567831700046858,2.263872095211095
183,0.37287748605012894,0.19073554701996423,0.18214193917810917,1.0471808298551808
184,0.1913812756538391,2.640408078254571e-06,0.19137863566478094,1.3796775533918599e-05
185,0.16547616571187973,8.104509679659108e-07,0.16547535732388496,4.897713962204142e-06
186,0.12572768206397691,2.1973327079649607e-05,0.12570570906003317,0.00017479975447380695
187,0.12130464427173138,0.005239663734755595,0.11606498062610626,0.045144226160987684
188,0.5613211976985136,0.4540656429405014,0.10725555072228114,4.23349318410776
189,0.3077180404216051,0.14633996342854516,0.16137807754178843,0.9068143929936878
190,0.2337054762368401,2.422512483946093e-06,0.23370305417726436,1.0365771609080519e-05
191,0.16220122699936232,4.161604868121079e-06,0.16219706616053978,2.565770742118107e-05
192,0.13272417647143206,4.7811226764338244e-05,0.13267636485397816,0.00036035978839907653
193,0.1319628395140171,0.030435076584884275,0.10152776384105285,0.29977097331260066
194,0.39504926403363544,0.27992797006542486,0.1151213018844525,2.4315914212505096
195,0.17184747072557607,0.03023113943587911,0.1416163326551517,0.21347212478305458
196,0.1423955395196875,4.018134463971516e-05,0.14235535822808743,0.0002822608515749369
197,0.13131225078056255,3.479462482876746e-05,0.13127745563785234,0.0002650464594983728
198,0.11182983095447223,4.064621498400811e-05,0.11178918493290742,0.0003635970242416811
199,0.15218033269047737,0.05463549361290158,0.09754483867436647,0.5601064531491103
200,0.5815853178501129,0.47672195670505363,0.10486336207638185,4.5461250456361695
201,0.2692346169302861,0.0828108967935653,0.18642372265458107,0.44420793456100616
202,0.20993139253308377,0.00014590242430282765,0.20978548688193163,0.0006954838796114733
203,0.16809464152902365,9.230506610909591e-07,0.16809372107187906,5.491285785126088e-06
204,0.12884892150759697,5.431136363161689e-06,0.12884348910301924,4.2152974907557195e-05
205,0.10972750249008338,1.853782708849394e-05,0.10970896482467651,0.00016897276460605418
206,0.09745314531028271,0.0022607966802752344,0.09519234796365102,0.02374977326054101
207,0.6303349379450083,0.5413668613570431,0.0889680798475941,6.0849561132984595
208,0.3623003674050172,0.23077120011051497,0.1315291691571474,1.75452488287823
209,0.4261979355166356,0.25212119987891884,0.174076738456885,1.4483336608547714
210,0.17768015495191017,2.950456263306478e-06,0.1776772029697895,1.6605710884632425e-05
211,0.1361546485374371,7.753337409136899e-07,0.13615387181440988,5.694540526695711e-06
212,0.11513943163057168,4.039801964950129e-05,0.11509903271993001,0.00035098487532733333
213,0.10666791008164485,0.005032789517523876,0.10163511987775564,0.049518213030861756
214,0.4159550319115321,0.31975278320411843,0.09620225429534912,3.323755618267012
215,0.280298122515281,0.14784170887044942,0.13245641564329466,1.1161536279872422
216,0.17512978706508875,0.0027312225476473864,0.1723985637848576,0.015842490144266967
217,0.1576653147737185,1.1280097612124488e-05,0.1576540352155765,7.15496916821701e-05
218,0.12585914569596449,4.423849607822679e-06,0.1258547200510899,3.5150446530943345e-05
219,0.11057389123986165,0.0013790864795737434,0.10919480522473653,0.0126295978708457
220,0.13333740333716074,0.03452052071562169,0.09881688250849645,0.34933828956457474
221,0.4645065777003765,0.3659240460644166,0.0985825319464008,3.7118548168692707
222,0.13970711237440506,0.003138101398387031,0.1365690122668942,0.02297813644763206
223,0.12686278205364943,1.0127095781816328e-05,0.12685265702505907,7.983353300842389e-05
224,0.11296037149926026,2.6724186028559416e-06,0.11295769829303026,2.365857877099498e-05
225,0.09517636460562547,0.0005131761936733407,0.09466318786144257,0.005421074498615775
226,0.3167156061778466,0.22771312102364996,0.0890024791782101,2.5585031240275775
227,0.572651373843352,0.4555414618904858,0.11710991368939479,3.8898625021507347
228,0.1270816931501031,1.7578077570116573e-05,0.12706411443650723,0.0001383402201956885
229,0.12984109359482923,4.5343422812038625e-06,0.12983656053741774,3.4923462716783113e-05
230,0.10838447697460651,9.32322564513773e-06,0.10837515319387118,8.602733532897074e-05
231,0.09324117905149858,0.000334627319110344,0.09290655081470807,0.003601762374945137
232,0.20935569889843464,0.12651326815830544,0.08284242978940408,1.5271554501711038
233,0.281630693624417,0.18225843412801623,0.09937226058294375,1.8340976954618968
234,0.12753908398250738,0.004265339234128381,0.12327374424785376,0.03460054904759366
235,0.12939550603429475,4.042091352592554e-06,0.12939146347343922,3.123924286877158e-05
236,0.11351456834624211,1.2495644289363858e-05,0.11350207403302193,0.00011009177053212628
237,0.09243848609427611,0.004958878566867497,0.0874796078229944,0.056686108800364725
238,0.31698807266851264,0.22422275024776658,0.09276532816390197,2.417096502387182
239,0.14429673614601293,0.002580201507678718,0.14171653551359972,0.0182067780469493
240,0.13556929988165697,8.19877792916183e-06,0.1355611002072692,6.0480314165539555e-05
241,0.11234916374087334,1.3375164063707719e-06,0.11234782574077447,1.1905138328683705e-05
242,0.09019087658574183,0.00025432551736533543,0.08993655008574326,0.00282783270119732
243,0.18390908588965735,0.09943073491255443,0.08447835283974807,1.1769966100211542
244,0.1482568345963955,0.050054215282822646,0.0982026190807422,0.5097034656648828
245,0.10895112218956153,0.008471023102174513,0.10048009889821212,0.0843054813347247
246,0.09348663222044706,0.00017057035302059376,0.09331606266399224,0.0018278777324197107
247,0.3909215002010266,0.3007163422880694,0.09020516028006871,3.333693342536128
248,0.12601099784175554,0.018715173010908377,0.10729582483569781,0.17442592048261837
249,0.10588843934237957,0.0003756303942357893,0.10551280776659648,0.003560045478713034
250,0.0936711731677254,0.0021830266923075214,0.09148814622312784,0.023861306436173704
251,0.17340264221032461,0.09291413379833102,0.08048850763589144,1.1543776438078566
252,0.39434159360826015,0.287776287739689,0.10656530627359946,2.7004688280146465
253,0.1459875569368402,0.0004717922772338549,0.14551576475302377,0.003242207317087623
254,0.12867524661123753,2.284457243225309e-05,0.1286524028206865,0.00017756817541988288
255,0.0995258204638958,1.4792438112939028e-06,0.09952434090276559,1.4863135971320937e-05
256,0.08601418323814869,3.980106072750308e-05,0.08597438192615907,0.000462940934680834
257,0.38933094777166843,0.318124943994917,0.07120600404838721,4.467670223128079
258,0.6696165433774391,0.5604077656654832,0.10920878499746323,5.1315264214183935
259,0.12718925004204115,6.354117695413682e-05,0.127125708386302,0.0004998294818625646
260,0.11709670194735129,0.00024204829780198148,0.11685465431461732,0.002071362062740737
261,0.0921607877438267,0.001160379292438544,0.0910004082446297,0.012751363590800405
262,0.08346840149412553,0.007575440837778539,0.07589296127359073,0.09981743643484162
263,0.6231851565341154,0.5426674180974563,0.0805177337800463,6.739725432162359
264,0.1425863423695167,0.026677228927534696,0.11590911323825519,0.23015644052680076
265,0.122024850298961,7.614232240863809e-06,0.12201723673691352,6.240292309914521e-05
266,0.1012045197809736,3.673299824905977e-05,0.10116778686642647,0.0003630898667137887
267,0.08874504206081231,1.4290498967284293e-05,0.08873075091590484,0.0001610546379893506
268,0.11470126795272033,0.038268587213072656,0.0764326808663706,0.500683565973287
269,0.21062889198462167,0.1288482960468779,0.08178059663623571,1.575536268340053
270,0.14629104360938072,0.01499290006135349,0.13129814465840658,0.11418973284321687
271,0.11706851702183485,0.0004044887710108469,0.1166640284160773,0.003467125012761045
272,0.10100987988213699,0.0002353135333426811,0.10077456571161747,0.002335048845718357
273,0.08166468081374963,0.0006476573663671085,0.08101702279721697,0.00799408993327457
274,0.25179044467707473,0.18171555364097003,0.0700748898088932,2.5931621745897986
275,0.7562924300630888,0.6734348703175783,0.08285756719609101,8.12762060372621
276,0.15117000229656696,0.00844170100780417,0.14272830014427504,0.05914525009595845
277,0.15479649199793735,0.002381753130691777,0.15241474006325006,0.01562678996600579
278,0.11399888899177313,1.304629385856515e-06,0.11399758358796437,1.1444360001278616e-05
279,0.09978730386743943,7.384084845796224e-06,0.09977991910030444,7.400371650305031e-05
280,0.097935792679588,0.02623848610710411,0.07169730588793755,0.3659619532722011
281,0.3651279316594203,0.28769163352747756,0.07743629720062017,3.7152039021459498
282,0.14269870705902576,0.0036851510149678766,0.13901355769485235,0.02650929215880601
283,0.14428966864943504,5.774567668481723e-07,0.14428908998767534,4.0020819792923815e-06
284,0.1030111676082015,2.5457961522571773e-06,0.10300862075140078,2.4714398986092216e-05
285,0.08232112818708022,2.106676150503972e-05,0.08230006167044242,0.0002559750391123428
286,0.1525132479146123,0.0817109714068162,0.07080227447052796,1.1540726907131926
287,0.34631239374478656,0.2532463993411511,0.09306599230815966,2.721148650117036
288,0.13097058981657028,0.00018677749091485415,0.13078381307423115,0.0014281392056434518
289,0.11323833496620257,2.978704344869243e-05,0.11320855002850294,0.0002631165529564051
290,0.0858686330417792,4.773634789027407e-05,0.08582089655101299,0.0005562322209241779
291,0.14206052850931883,0.07237035265037169,0.06969017628580332,1.0384584529328325
292,0.15354695791999498,0.06780461846695592,0.0857423401127259,0.7907950538533568
293,0.1277836443235477,0.02570480885200747,0.10207883485903342,0.2518133057406536
294,0.08549576563139756,3.238501773239477e-05,0.0854633804410696,0.0003789344344356415
295,0.07407930741707484,2.0177209497281485e-05,0.07405913062393665,0.0002724472907971189
296,0.35766050840417546,0.28526384170011926,0.07239666332801183,3.9402899054567966
297,0.10290972671161096,0.00205978956743517,0.1008499360953768,0.02042430215808134
298,0.1150042274966836,5.177700576079284e-05,0.1149524509285887,0.0004504210683855535
299,0.08716843603178859,0.0003215064844207897,0.08684692873309056,0.003701990261611736
300,0.3164893053472042,0.2444113108028129,0.07207799702882767,3.3909281733378402
301,0.13354813121259212,0.048795858301067106,0.08475227343539397,0.5757468953120629
302,0.09563317336142063,0.0068861223553540185,0.08874704999228318,0.07759269019029688
303,0.08334503788501024,0.0031647433249114934,0.08018029636392991,0.03947033708315391
304,0.23719797159234682,0.15938440252405903,0.07781356836979587,2.048285483665413
305,0.08686976414173841,0.003921107044637513,0.08294865768402815,0.04727149485135703
306,0.08330235847582419,0.004573103005289643,0.07872925496970613,0.05808645092665117
307,0.1426365946729978,0.07680128820841976,0.065835307041804,1.1665668720835858
308,0.4938246763000886,0.3969562655165646,0.09686841846754153,4.09789146758472
309,0.17832356908669075,5.301171969544309e-06,0.1783182673777143,2.972870950072294e-05
310,0.1569126316656669,2.2697801905261866e-05,0.1568899325405558,0.00014467341235802062
311,0.1275720683236917,1.8519960332715375e-06,0.12757021747529507,1.4517463949845429e-05
312,0.09004364628344774,4.388740540169541e-05,0.08999975894888242,0.00048763914386284465
313,0.07381607281665008,0.00017137674020280733,0.07364469611396392,0.0023270751221188385
314,0.28588618990033865,0.2184085915093116,0.06747759707892935,3.2367571010840304
315,0.20171568294366202,0.11409634884330444,0.08761933508018653,1.3021823178512706
316,0.12595154019072652,0.00021273214691556555,0.12573880919565758,0.0016918574963163586
317,0.10827583850671847,3.883532568712174e-06,0.10827195520202319,3.586831475857199e-05
318,0.0808841111138463,0.009281169992997699,0.07160294149070978,0.12961995414953584
319,0.25696199511488277,0.18560220786215118,0.07135979024072488,2.6009354460830294
320,0.0803344299395879,0.0004858919455728028,0.0798485375319918,0.006085170255975287
321,0.07190031340966622,0.0002218487898062449,0.07167846368004878,0.0030950550334966935
322,0.07017069992919762,0.0044190688707506824,0.06575163174420595,0.06720850499866252
323,0.40884604925910634,0.34805091687788564,0.060795131449898086,5.724980086024127
324,0.1488041610767444,0.01736120216548424,0.1314429578681787,0.1320816455066038
325,0.1773563198124369,5.174221655579458e-07,0.17735580385973057,2.9174244896274795e-06
326,0.12995691302542886,7.418246276813534e-06,0.12994949550678334,5.708561043568117e-05
327,0.10069616728772719,1.8578163273256603e-05,0.10067758957544963,0.00018453126809649914
328,0.08675993777190645,9.114432445282243e-05,0.08666879419858257,0.0010516394660341664
329,0.07838402160753806,0.003123858815039663,0.07526016297439735,0.04150746811566651
330,0.36583099141716957,0.29159908772756654,0.07423190741489331,3.9282176342010895
331,0.19391248747706413,0.10248919325143409,0.09142329419652621,1.1210402573234814
332,0.11068917547042172,3.259670971071197e-05,0.11065657871464889,0.00029457543409840457
333,0.0979919337357084,2.5640320657771554e-06,0.09798936980466048,2.6166430816817103e-05
334,0.07977250684052706,8.633835273030854e-05,0.07968616889168818,0.0010834797798807746
335,0.07099290657788515,0.00023712571085828435,0.07075578098495801,0.0033513263164842316
336,0.18324857639769712,0.12032911414280534,0.06291946334143479,1.9124307130503475
337,0.4535194914788008,0.3695973982733752,0.083922087525328,4.404053916816944
338,0.14344114810228348,0.01523195627779946,0.12820919261624417,0.11880549254679235
339,0.11884233308956027,1.8922055566861218e-06,0.11884044234951337,1.5922235892736647e-05
340,0.08500440698117018,5.983871711616e-06,0.08499842292318742,7.039979691180376e-05
341,0.0721136264813443,0.0005938420994956081,0.07151978431890409,0.008303186386129018
342,0.3383305051053564,0.27020182329094194,0.06812867894768715,3.9660511177446636
343,0.13032243338723978,0.010460979361795353,0.11986145563423634,0.08727559085981396
344,0.11822170329590638,2.9595686707277007e-05,0.1181921074166894,0.00025040324057288047
345,0.10639006923884153,6.25296749537559e-05,0.10632754024118185,0.0005880854086525502
346,0.08521714185674985,6.902500427230507e-06,0.08521023827294509,8.100552899664997e-05
347,0.07427937832350533,8.07315865737716e-05,0.07419864709178607,0.0010880466118729103
348,0.15126528653005758,0.08591235313663977,0.0653529327052335,1.3145906324378287
349,0.276610732699434,0.20055274541179338,0.07605798666675885,2.6368400506116076
350,0.10252201960732539,0.0004417979801777013,0.10208022221922874,0.004327948848199904
351,0.10281030026574929,1.1014660555493567e-06,0.10280919882158439,1.0713691655751997e-05
352,0.08771574528266986,9.911305506686101e-07,0.08771475404500961,1.1299473634276227e-05
353,0.06851152175416549,3.5329601061562244e-05,0.06847619265317917,0.0005159399156506986
354,0.08925702640165885,0.029614802131921653,0.05964222364127636,0.496540878657419
355,0.5261324538538853,0.458343049356093,0.0677894080678622,6.76127823534405
356,0.10143134649842978,0.0005907514140896334,0.10084059524039428,0.005858269803756502
357,0.0918239012050132,0.00018567396637081401,0.09163822683816154,0.002026162801018892
358,0.07927551213651896,9.417973870995411e-05,0.07918133276204269,0.0011894184579209462
